Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
istituto salvatore quasimodo,76,76,140,34,0.00,https://www.scuoladvisor.it/scuole/34455/s-quasimodo,0,0,0.00,0.06,347000,"[15,15,18,18,18,18,18,8,18,35,35,44]",2026-02-07,"Local pack, Video, Image, Video Carousel, Related searches",commercial,Organic
ic 12 borgo faiti,91,91,110,24,0.00,https://www.scuoladvisor.it/scuole/29969,0,0,0.00,0,2250,"[66,52,52,52,52,52,42,14,23,100,80,100]",2026-02-21,"Knowledge panel, Sitelinks, Image, Related searches",navigational,Organic
i c piedimonte matese,52,52,390,8,0.00,https://www.scuoladvisor.it/campania/piedimonte-matese,0,0,0.00,0,11900,"[20,30,0,0,0,0,0,0,0,100,81,55]",2026-02-15,"Local pack, Video, People also ask, Related searches",navigational,Organic
i c piedimonte matese,66,66,390,8,0.00,https://www.scuoladvisor.it/campania/piedimonte-matese,0,0,0.00,0,11900,"[20,30,0,0,0,0,0,0,0,100,81,55]",2026-02-15,"Local pack, Video, People also ask, Related searches",navigational,Organic
liceo comi tricase,30,30,320,26,0.00,https://www.scuoladvisor.it/scuole/17665,0,0,0.00,0,6000,"[23,23,23,29,15,23,54,44,44,67,36,29]",2026-02-21,"Knowledge panel, Sitelinks, Video, People also ask, Related searches","informational, navigational",Organic
gramsci pascoli,9,9,260,27,0.00,https://www.scuoladvisor.it/scuole/34982/ic-gramsci-pascoli,0,0,0.00,0,557000,"[53,100,100,82,66,100,43,10,17,82,100,100]",2026-02-06,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",navigational,Organic
istituto comprensivo giovanni xxiii trabia,17,17,170,25,0.00,https://www.scuoladvisor.it/scuole/25251/trabia-giovanni-xxiii,0,0,0.00,0,3600,"[42,53,42,65,53,42,53,42,42,100,80,100]",2026-02-07,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
istituto comprensivo giovanni xxiii trabia,20,20,170,25,0.00,https://www.scuoladvisor.it/scuole/25251/trabia-giovanni-xxiii,0,0,0.00,0,3600,"[42,53,42,65,53,42,53,42,42,100,80,100]",2026-02-07,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
rimini lagomaggio,74,74,140,,0.00,https://www.scuoladvisor.it/scuole/4470/lagomaggio-ic-xx-settembre,0,0,0.00,0.02,36100,"[52,33,42,52,52,80,100,66,100,80,52,42]",2026-02-07,"Video, Image, Related searches",informational,Organic
liceo buonarroti pisa,60,60,880,20,0.00,https://www.scuoladvisor.it/scuole/8029,0,0,0.00,0,52400,"[20,20,16,24,13,16,27,16,13,52,36,36]",2026-02-21,"Knowledge panel, Video, Image, Related searches",navigational,Organic
liceo scientifico a roma,85,85,1300,,0.37,https://www.scuoladvisor.it/lazio/roma/liceo-scientifico,0,0,0.00,0.04,0,"[66,100,41,54,41,30,41,36,24,54,66,79]",2026-03-06,"Local pack, Video, Image, Related searches",commercial,Organic
istituto comprensivo statale alessandro volta,69,69,260,31,0.00,https://www.scuoladvisor.it/scuole/15095/ic-alessandro-volta,0,0,0.00,0.09,927000,"[54,44,44,35,28,28,54,28,28,81,66,66]",2026-02-07,"Local pack, Video, People also ask, Related searches",commercial,Organic
istituto ungaretti sesto calende,39,39,70,32,0.00,https://www.scuoladvisor.it/scuole/15601/sc-prim-toti-lisanza,0,0,0.00,0.33,2920,"[1,8,8,5,5,6,6,2,3,8,5,1]",2026-02-10,"Knowledge panel, Sitelinks, Image, Related searches",navigational,Organic
istituto comprensivo passirano,37,37,480,26,0.00,https://www.scuoladvisor.it/lombardia/passirano/istituto-comprensivo,0,0,0.00,0,0,"[13,8,8,7,7,7,3,4,13,13,8,7]",2026-03-11,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
istituto comprensivo statale virgilio 4,31,31,320,29,0.00,https://www.scuoladvisor.it/scuole/41827/na-ic-virgilio-iv,0,0,0.00,0.11,36600,"[35,54,66,66,54,66,54,66,22,100,100,66]",2026-02-07,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
istituto comprensivo altavilla,52,52,480,24,0.00,https://www.scuoladvisor.it/veneto/altavilla-vicentina/istituto-comprensivo,0,0,0.00,0,0,"[25,31,25,37,37,20,3,5,20,46,16,16]",2026-03-09,"Local pack, Video, Related searches",commercial,Organic
istituto comprensivo san cesario di lecce,54,54,70,17,0.00,https://www.scuoladvisor.it/puglia/san-cesario-di-lecce/istituto-comprensivo,0,0,0.00,0,0,"[18,11,11,11,11,8,8,11,23,11,11,11]",2026-03-15,"Knowledge panel, Video, Related searches","informational, transactional",Organic
istituto comprensivo 70 marino santa rosa,19,19,110,25,0.00,https://www.scuoladvisor.it/scuole/24006/na-ic-70-marino-nr-s-rosa,0,0,0.00,0.05,46000,"[33,100,52,42,52,42,100,66,33,52,52,33]",2026-02-07,"Local pack, Image pack, Sitelinks, Video, Related searches",navigational,Organic
istituto comprensivo villaputzu,14,14,170,20,0.00,https://www.scuoladvisor.it/scuole/4677,0,0,0.00,0,5260,"[10,13,13,10,13,8,8,6,8,36,13,10]",2026-02-22,"Local pack, Sitelinks, Video, Related searches","commercial, navigational",Organic
liceo classico marco terenzio varrone,47,47,70,17,0.00,https://www.scuoladvisor.it/scuole/36285,0,0,0.00,0.09,3860,"[15,21,15,15,28,15,28,15,21,53,6,6]",2026-02-23,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",navigational,Organic
pascal comandini,23,23,1600,37,0.00,https://www.scuoladvisor.it/scuole/16766/pascal-comandini,0,0,0.00,0,36800,"[52,52,52,44,27,52,27,16,8,66,80,36]",2026-02-15,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
iti galvani giugliano,38,38,110,25,0.00,https://www.scuoladvisor.it/scuole/46486/iti-lgalvani-giugliano,0,0,0.00,0,5170,"[5,5,43,35,23,23,28,23,23,53,35,23]",2026-02-10,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
ic rossetti,33,33,260,38,0.00,https://www.scuoladvisor.it/scuole/26653/i-c-vasto-grossetti,0,0,0.00,0,247000,"[81,100,81,81,54,43,43,8,14,22,35,54]",2026-02-10,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
ics germignaga,26,26,1000,30,0.00,https://www.scuoladvisor.it/lombardia/germignaga/istituto-comprensivo,0,0,0.00,0,0,"[30,34,30,30,30,34,24,7,4,65,65,44]",2026-03-06,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
stefanini treviso,13,13,210,27,0.00,https://www.scuoladvisor.it/scuole/9635/sms-stefanini-treviso-ic-4,0,0,0.00,0,101000,"[13,13,13,13,8,8,13,8,13,20,16,16]",2026-02-08,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
scuole superiori san donà di piave,83,83,110,28,0.00,https://www.scuoladvisor.it/veneto/san-dona-di-piave,0,0,0.00,0.01,18600,"[42,42,42,34,34,34,19,42,26,65,65,53]",2026-02-23,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
ic civitavecchia 1,81,81,170,14,0.00,https://www.scuoladvisor.it/scuole/1282,0,0,0.00,0,903000,"[10,10,16,30,13,8,8,2,3,16,20,24]",2026-02-15,"Knowledge panel, People also ask, Related searches","informational, navigational",Organic
istituto comprensivo p.thouar e l.gonzaga,28,28,140,30,0.00,https://www.scuoladvisor.it/scuole/14370/primaria-thouar-gonzaga,0,0,0.00,0,1790,"[100,78,100,78,100,100,100,100,7,100,100,100]",2026-02-07,"Knowledge panel, Sitelinks, Video, Image, People also ask",navigational,Organic
istituto comprensivo di codogno,26,26,110,21,0.00,https://www.scuoladvisor.it/lombardia/codogno,0,0,0.00,0,11400,"[17,28,23,28,35,43,35,7,10,35,35,35]",2026-02-15,"Knowledge panel, Sitelinks, People also ask, Related searches",navigational,Organic
altavilla mazara del vallo,77,77,70,17,0.00,https://www.scuoladvisor.it/scuole/13754/iti-r-d-altavilla-serale-mazara,0,0,0.00,0.04,312000,"[2,2,2,2,19,19,19,19,23,15,2,2]",2026-02-23,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,Organic
i.t.t.l. nautico san giorgio,43,43,90,32,0.00,https://www.scuoladvisor.it/scuole/42653/ittl-nautico-san-giorgio,0,0,0.00,0.33,8380,"[2,3,0,0,0,0,0,0,0,5,46,1]",2026-02-12,"Local pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic
scuole medie fucecchio,60,60,90,25,0.00,https://www.scuoladvisor.it/toscana/fucecchio/istituto-comprensivo,0,0,0.00,0,440000,"[29,64,52,41,29,41,41,41,41,82,52,52]",2026-02-27,"Knowledge panel, Sitelinks, People also ask, Related searches",navigational,Organic
istituto comprensivo jovine campobasso,23,23,320,26,0.00,https://www.scuoladvisor.it/scuole/2560/ic-alighieri-jovine,0,0,0.00,0,2830,"[36,54,54,36,36,54,23,12,19,44,54,81]",2026-02-07,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
liceo arcangeli,50,50,1000,35,0.00,https://www.scuoladvisor.it/scuole/22606/francesco-arcangeli-sez-serale,0,0,0.00,0,106000,"[36,36,22,29,22,20,22,16,13,43,22,20]",2026-02-15,"Knowledge panel, Image pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic
pirelli arco di travertino,12,12,70,25,1.30,https://www.scuoladvisor.it/scuole/45542/iis-leopoldo-pirelli-cat,0,0,0.00,0.02,2970,"[100,78,50,21,14,14,14,14,14,14,100,100]",2026-02-07,"Knowledge panel, Image pack, Sitelinks, Image, Related searches",navigational,Organic
liceo statale alessandro volta,43,43,320,42,0.00,https://www.scuoladvisor.it/scuole/18138,0,0,0.00,0.02,22600000,"[44,35,44,54,44,44,54,18,18,81,54,100]",2026-02-08,"Local pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic
alberghiero di nicolosi,22,22,110,25,0.00,https://www.scuoladvisor.it/scuole/25278/sede-coordinata-dellipssat-di-nicolosi,0,0,0.00,0,14800,"[23,35,28,23,23,28,28,28,28,53,35,35]",2026-02-09,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
icmaniago,18,18,210,9,0.00,https://www.scuoladvisor.it/scuole/45912/ic-maniago-margherita-hack,0,0,0.00,0,1730,"[53,81,81,65,53,65,53,34,15,100,100,100]",2026-02-07,"Knowledge panel, Image, Related searches","navigational, transactional",Organic
icmaniago,21,21,210,9,0.00,https://www.scuoladvisor.it/scuole/45912/ic-maniago-margherita-hack,0,0,0.00,0,1730,"[53,81,81,65,53,65,53,34,15,100,100,100]",2026-02-07,"Knowledge panel, Image, Related searches","navigational, transactional",Organic
isiss castel volturno,33,33,210,36,0.00,https://www.scuoladvisor.it/scuole/7131/isis-castelvolturno,0,0,0.00,0,19200,"[22,54,43,54,35,35,43,35,43,100,54,35]",2026-02-07,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",navigational,Organic
ic san vito chietino,25,25,480,38,0.00,https://www.scuoladvisor.it/abruzzo/san-vito-chietino/istituto-comprensivo,0,0,0.00,0,6680,"[24,30,30,30,45,20,8,13,45,62,45,36]",2026-03-12,"Local pack, Sitelinks, Related searches",navigational,Organic
istituto comprensivo carugate,26,26,720,27,0.00,https://www.scuoladvisor.it/lombardia/carugate/istituto-comprensivo,0,0,0.00,0.02,7280,"[16,24,20,16,16,20,30,16,16,44,34,24]",2026-03-05,"Knowledge panel, Sitelinks, People also ask, Related searches",navigational,Organic
liceo poppi,32,32,90,23,0.00,https://www.scuoladvisor.it/toscana/poppi/liceo-scientifico,0,0,0.00,0,0,"[14,14,22,14,14,22,18,14,43,18,14,14]",2026-03-13,"Knowledge panel, Video, Image, Related searches","informational, navigational",Organic
ic conegliano 2,22,22,140,39,0.00,https://www.scuoladvisor.it/scuole/1885/sms-cima-conegliano-ic-2,0,0,0.00,0,151000,"[8,11,11,8,8,11,23,23,18,100,23,18]",2026-02-09,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
ics perez madre teresa di calcutta,31,31,260,25,0.00,https://www.scuoladvisor.it/scuole/39091,0,0,0.00,0.07,2010,"[29,43,35,54,43,54,43,66,43,66,54,54]",2026-02-24,"Knowledge panel, Image pack, Sitelinks, People also ask, Related searches","commercial, navigational",Organic
iiss dell'olio,78,78,90,20,0.00,https://www.scuoladvisor.it/scuole/46397/iiss-g-dellolio-s-cosmai,0,0,0.00,0,25300,"[19,4,29,44,29,0,0,0,0,0,0,0]",2026-02-19,"Knowledge panel, Video, Related searches",informational,Organic
ic trevignano,60,60,320,29,0.00,https://www.scuoladvisor.it/veneto/trevignano,0,0,0.00,0,13100,"[17,21,26,26,26,32,14,21,14,72,48,48]",2026-02-21,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
ic piedimonte san germano,28,28,320,29,0.00,https://www.scuoladvisor.it/lazio/piedimonte-san-germano/istituto-comprensivo,0,0,0.00,0,7630,"[4,7,7,7,7,7,4,3,5,10,7,13]",2026-02-28,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",navigational,Organic
iiss enrico mattei,44,44,210,42,0.00,https://www.scuoladvisor.it/scuole/43941,0,0,0.00,0.05,10900,"[21,26,26,14,14,17,17,17,14,32,21,26]",2026-02-11,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches","navigational, transactional",Organic
omero mazzini,52,52,110,26,0.00,https://www.scuoladvisor.it/scuole/1712,0,0,0.00,0,269000,"[12,23,15,15,15,12,9,19,12,23,9,15]",2026-02-12,"Knowledge panel, Image pack, Sitelinks, Image, Related searches","informational, navigational",Organic
nottolini lucca,41,41,90,34,0.00,https://www.scuoladvisor.it/scuole/11959/lnottolini,0,0,0.00,0,80500,"[19,66,33,33,33,33,42,33,23,52,42,52]",2026-02-11,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
alberghiero di assisi,60,60,1300,39,0.00,https://www.scuoladvisor.it/scuole/47895/alberghiero-assisi,0,0,0.00,0,177000,"[44,66,44,52,44,36,20,10,20,1,1,36]",2026-02-16,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
ic don milani guidonia,42,42,170,30,0.00,https://www.scuoladvisor.it/scuole/39341/don-lorenzo-milani,0,0,0.00,0,4210,"[9,15,15,15,15,19,12,19,29,54,29,29]",2026-02-09,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
boscarino castiglione,19,19,390,32,0.00,https://www.scuoladvisor.it/scuole/7925/ic-gboscarino-acastiglione,0,0,0.00,0,12700,"[20,36,36,55,30,36,24,6,3,30,45,30]",2026-02-21,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
istituto comprensivo valli e carasco,27,27,260,25,0.00,https://www.scuoladvisor.it/liguria/carasco/istituto-comprensivo,0,0,0.00,0.03,2490,"[19,19,29,29,29,29,36,19,29,100,66,44]",2026-03-02,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
istituto comprensivo valli e carasco,28,28,260,25,0.00,https://www.scuoladvisor.it/liguria/carasco/istituto-comprensivo,0,0,0.00,0.03,2490,"[19,19,29,29,29,29,36,19,29,100,66,44]",2026-03-02,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
ic san bartolomeo in galdo,39,39,260,8,0.00,https://www.scuoladvisor.it/campania/san-bartolomeo-in-galdo/istituto-comprensivo,0,0,0.00,0,0,"[30,20,13,13,16,13,3,8,20,20,20,16]",2026-03-08,"Local pack, Related searches",navigational,Organic
istituto comprensivo statale 12 borgo faiti,22,22,110,24,0.00,https://www.scuoladvisor.it/scuole/29969,0,0,0.00,0.04,1290,"[34,34,42,53,19,34,34,34,42,100,42,34]",2026-02-13,"Knowledge panel, Image pack, Sitelinks, Image, Related searches",navigational,Organic
istituto toniolo manfredonia,20,20,110,29,0.00,https://www.scuoladvisor.it/scuole/48300/ip-g-toniolo,0,0,0.00,0,10500,"[41,64,64,82,82,100,64,29,41,100,82,64]",2026-02-07,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
ic sedriano,42,42,480,28,0.00,https://www.scuoladvisor.it/lombardia/sedriano/istituto-comprensivo,0,0,0.00,0,0,"[13,20,84,46,13,16,5,7,31,25,16,7]",2026-03-07,"Knowledge panel, Sitelinks, Image, Related searches",navigational,Organic
iis federico secondo apricena,10,10,110,25,0.00,https://www.scuoladvisor.it/scuole/37739,0,0,0.00,0,3050,"[23,64,11,64,82,82,64,41,52,100,100,100]",2026-02-10,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
iiss cassano,66,66,140,24,0.00,https://www.scuoladvisor.it/calabria/cassano-all-ionio/istituto-superiore,0,0,0.00,0,0,"[34,43,65,81,43,34,15,28,65,43,28,21]",2026-03-13,"Local pack, Video, Related searches",commercial,Organic
istituto comprensivo busca,66,66,170,9,0.00,https://www.scuoladvisor.it/piemonte/busca/istituto-comprensivo,0,0,0.00,0,25100,"[28,23,18,23,23,23,28,23,18,66,44,35]",2026-03-03,"Local pack, Video, Related searches",navigational,Organic
miis09300e,24,24,70,10,0.00,https://www.scuoladvisor.it/scuole/42521,0,0,0.00,0.01,1220,"[7,5,3,7,4,3,4,29,7,12,2,2]",2026-02-28,"Image, Related searches","commercial, informational",Organic
galilei ancona,76,76,880,35,0.00,https://www.scuoladvisor.it/scuole/27435,0,0,0.00,0,707000,"[24,24,20,20,13,16,20,10,10,44,36,27]",2026-02-21,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
liceo classico locri,41,41,140,17,0.00,https://www.scuoladvisor.it/scuole/9875/lc-ivo-oliveti-locri,0,0,0.00,0,16000,"[4,7,4,4,3,4,3,7,5,13,5,4]",2026-02-09,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
iis spinelli sesto,49,49,210,21,1.79,https://www.scuoladvisor.it/scuole/17299,0,0,0.00,0.02,272000,"[28,35,35,44,28,35,23,28,18,54,35,28]",2026-02-24,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
ic curtarolo,41,41,110,30,0.00,https://www.scuoladvisor.it/scuole/28155/curtarolo-sez-campo-s-martino,0,0,0.00,0,11000,"[28,28,23,17,17,28,35,28,35,82,35,28]",2026-02-13,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
ip domenico modugno,20,20,110,33,0.00,https://www.scuoladvisor.it/scuole/22302,0,0,0.00,0,58500,"[0,0,21,32,5,11,3,7,11,17,14,11]",2026-02-22,"Local pack, Sitelinks, Video, Related searches","commercial, navigational",Organic
ic manara,47,47,260,25,0.00,https://www.scuoladvisor.it/scuole/20113,0,0,0.00,0,461000,"[22,35,54,43,54,81,66,18,14,100,81,54]",2026-02-13,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
scuole pascoli busto arsizio,40,40,90,15,0.00,https://www.scuoladvisor.it/scuole/24379/primaria-gpascoli,0,0,0.00,0.01,16200,"[33,33,33,42,23,42,42,23,19,52,66,52]",2026-02-08,"Knowledge panel, Video, Image, People also ask, Related searches","informational, transactional",Organic
scuole pascoli busto arsizio,53,53,90,15,0.00,https://www.scuoladvisor.it/scuole/13753/ic-g-pascoli,0,0,0.00,0.01,16200,"[33,33,33,42,23,42,42,23,19,52,66,52]",2026-02-08,"Knowledge panel, Video, Image, People also ask, Related searches","informational, transactional",Organic
istituto comprensivo albinea,21,21,210,24,0.00,https://www.scuoladvisor.it/emilia-romagna/albinea/istituto-comprensivo,0,0,0.00,0,6070,"[15,23,15,15,12,19,36,23,23,66,36,29]",2026-03-01,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
licei di corigliano,38,38,70,34,0.00,https://www.scuoladvisor.it/scuole/11783,0,0,0.00,0,9850,"[3,42,42,42,7,7,7,7,19,100,42,26]",2026-02-21,"Local pack, Sitelinks, Video, Image, Related searches",navigational,Organic
istituto comprensivo poggio mirteto,27,27,70,31,0.00,https://www.scuoladvisor.it/scuole/19136/ist-comprensivo-bassa-sabina,0,0,0.00,0.01,6990,"[8,11,15,11,8,8,11,15,15,23,15,11]",2026-02-10,"Local pack, Sitelinks, People also ask, Related searches",navigational,Organic
istituto comprensivo poggio mirteto,28,28,70,31,0.00,https://www.scuoladvisor.it/scuole/19136/ist-comprensivo-bassa-sabina,0,0,0.00,0.01,6990,"[8,11,15,11,8,8,11,15,15,23,15,11]",2026-02-10,"Local pack, Sitelinks, People also ask, Related searches",navigational,Organic
curiel padova,52,52,880,26,0.00,https://www.scuoladvisor.it/scuole/46681,0,0,0.00,0,0,"[30,24,24,24,24,41,36,24,66,66,54,30]",2026-03-07,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
istituto comprensivo portico di caserta,32,32,140,21,0.00,https://www.scuoladvisor.it/scuole/853/portico-di-caserta-musicile-dd,0,0,0.00,0.33,29300,"[18,35,43,43,43,35,35,22,22,22,29,4]",2026-02-20,"Local pack, Sitelinks, Image, Related searches",navigational,Organic
